高桥二路,114.04614709582152,30.622597323255757
高桥五路涵洞,114.06604487275415,30.635178369007168
新沟桥铁路涵洞,114.38969033599976,30.64536699103205
九通路铁路涵洞,114.11486782043231,30.608274782197256
晒湖涵洞,114.2995562306707,30.595209864171355
光谷大道金融港二路,114.42153248861385,30.46150124632554
马场公寓,114.26346846707101,30.615136446471706
雄楚大街省高检,114.35672882257337,30.51274548858809
烽胜路,114.28760971023836,30.489905242409343
江夏大道与北华街交汇处,114.32459725306016,30.360377741453846
晒湖涵洞,114.2995562306707,30.595209864171355
石牌岭至省厅,114.33581855015245,30.52325968103402
光谷大道金融港二路,114.42153248861385,30.46150124632554
光谷立交往关南园路方向,114.41415435046783,30.46586928357903
光谷一路卡梅尔小镇,114.43530537273502,30.42903179950928
江汉六桥下桥处,114.3022269616242,30.460307423607635
德才路口,114.20099572498373,30.573028152369503
隆祥东街以西,114.2024814173584,30.54732898840479
高桥二路,114.04614709582152,30.622597323255757
高桥五路涵洞,114.06604487275415,30.635178369007168
新沟桥铁路涵洞,114.38969033599976,30.64536699103205
临空港铁路涵洞,114.1339156504823,30.65372645430043
九通路铁路涵洞,114.11486782043231,30.608274782197256
文化路与谭鑫培路,114.31844699076038,30.370486622413168
文化路与北华街,114.32021476910258,30.360615456521096
解放路火炬路,114.297311976663,30.553828490941545
临江大道中华路,114.29470536192396,30.551633930376365
和平大道团结路,114.33022443324803,30.592224172811694
雄楚大道珞雄路口,114.40102301946777,30.505588734855852
步行街珞雄路口,114.2995562306707,30.595209864171355
南湖北路天龙路口,114.38800291035334,30.497589205141793
雄楚大街石牌岭路口,114.35672882257337,30.51274548858809
雄楚国际酒店,114.35578891376365,30.512521898147558
白沙洲大道大学城路口,114.26690544141061,30.477252266799542
武汉工商学院路口,114.26872787155277,30.461329644961584
塔子湖东路越秀至三环线,114.2744161377863,30.650964604006493
高新大道下三环线路口,114.44169384060568,30.49061429572349
光谷大道珞喻东路口,114.45378628794354,30.51284505735721
高新大道光谷大道口,114.42468498587698,30.506887317783423
光谷一路黄龙山北路口,114.42753252452393,30.473025896209897
江汉二桥旁边建一路,114.20783453201761,30.56941671064379
古田四路麦德龙门口,114.20735486528814,30.589419593830502
摩尔城以西路段,114.20227472945477,30.56140723253012
东西湖三店海景北区,114.1415687114562,30.640291563234516
金山大道沿海赛洛城路口,114.2002582797002,30.641658269665616
三店玉龙湾门口,114.2995562306707,30.595209864171355
将军二路至四路,114.25124083452502,30.654875810402824
将军一路堤口至常青花园转弯处,114.24532889817469,30.64080317667344
三店东光国际,114.13703523324125,30.637589562083683
三店西路,114.1234427306987,30.6441380903726
新城一路,114.12411439565045,30.64108018897944
三店大道,114.2995562306707,30.595209864171355
三店龚家湾,113.9952685524658,30.599378050520553
学府南路,114.22932307209042,30.639271196730576
康居四路,114.23341773729547,30.649658463366208
金山大道环湖路口,114.56196717988018,30.670960214659512
交通大队周边海口二路新桥一路,114.16358923225846,30.638820225101593
烽胜路,114.28760971023836,30.489905242409343
江夏大道与北华街交汇处,114.32459725306016,30.360377741453846
晒湖涵洞,114.2995562306707,30.595209864171355
石牌岭至省厅,114.33581855015245,30.52325968103402
民族大到水蓝路口,114.2995562306707,30.595209864171355
光谷大道金融港二路,114.42153248861385,30.46150124632554
光谷立交往关南园路方向,114.41415435046783,30.46586928357903
光谷一路卡梅尔小镇,114.43530537273502,30.42903179950928
江汉六桥下桥处,114.3022269616242,30.460307423607635
德才路口,114.20099572498373,30.573028152369503
隆祥东街以西,114.2024814173584,30.54732898840479
高桥二路,114.04614709582152,30.622597323255757
高桥五路涵洞,114.06604487275415,30.635178369007168
新沟桥铁路涵洞,114.38969033599976,30.64536699103205
临空港铁路涵洞,114.1339156504823,30.65372645430043
九通路铁路涵洞,114.11486782043231,30.608274782197256
文化路与谭鑫培路,114.31844699076038,30.370486622413168
文化路与北华街,114.32021476910258,30.360615456521096
解放路火炬路,114.297311976663,30.553828490941545
临江大道中华路,114.29470536192396,30.551633930376365
和平大道团结路,114.33022443324803,30.592224172811694
雄楚大道珞雄路口,114.40102301946777,30.505588734855852
步行街珞雄路口,114.2995562306707,30.595209864171355
南湖北路天龙路口,114.38800291035334,30.497589205141793
雄楚大街石牌岭路口,114.35672882257337,30.51274548858809
雄楚国际酒店,114.35578891376365,30.512521898147558
白沙洲大道大学城路口,114.26690544141061,30.477252266799542
武汉工商学院路口,114.26872787155277,30.461329644961584
塔子湖东路越秀至三环线,114.2744161377863,30.650964604006493
高新大道下三环线路口,114.44169384060568,30.49061429572349
光谷大道珞喻东路口,114.45378628794354,30.51284505735721
民族大到新竹路口,114.2995562306707,30.595209864171355
